#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9
-1,1,8,3,2,3,1,0,2,485,,4120,7113,161,4.5,535,815,0,0,1,10363,10363,,,909.667,11765.8,0,111470,31936,72791,5,6411,38,928,11469
-1,2,7,2,1,1,1,0,1,49,,7530,968,6,2.66667,831,1151,1,1,2,10099,4135,,229,1016,2352,0,93661,41,64,121,2987,924,62,64
-1,6,3,1.33333,0,0,0,0,1,23202,,77096,490,5370,0.571429,254,1616,0,1,6,102070,103360,11,,1449,,5,28543,1718,4,62956,444,102082,4479,154107
-1,6,3,3.5,2,4,2,4,2,17074,,41720,932,8,0.571429,520,770,2,0,6,118288,108955,,360,1218,,20,24,2588,14098,18733,17152,15245,14139,5501
-1,9,0,0.777778,,0,,0,,,,4912,,10403,0.1,0,1155,,1,4,9309,1091,,,,,7,7243,1190,212,11226,13371,5424,1637,80463
-1,0,9,,2,,2,,2,1223,,,1513,,10,517,0,1,,0,,,34,150.5,794,3886.33,151107,2653,20075,6048,3044,15860,5487,49020,6038
-1,9,0,2.33333,,1,,1,,,,6811,,145,0.1,0,447,,1,9,17658,8010,,,,,6225,895,1456,87,1631,4495,1661,1019,382
-1,6,3,9.83333,1,28,1,58,1,108,,19793,574,4,0.571429,394,1087,0,2,6,72206,22149,,434,644.5,,12983,7266,5,19050,2795,11224,20612,5709,35610
-1,5,4,2.4,0,0,0,0,1,2146,,12891,35,879,0.833333,452,730,0,1,5,37277,59170,35,,,,25510,195,318351,24558,4032,31817,1217,141163,3138
-1,9,0,1.77778,,1,,1,,,,19944,,4590,0.1,0,1538,,1,9,31531,19914,,,,,0,6420,4367,1328,955,78964,21626,63406,40875
-1,8,1,3.5,6,2,0,1,3,2702,,7749,2932,51,0.222222,1074,784,1,0,8,21017,4909,,,,2932,284,2702,27414,11268,7937,11130,4493,3591,12206
-1,6,3,4.66667,2,5,1,5,3,35618,,30468,186,13,0.571429,1209,1735,1,2,6,86089,35646,1,278,,,0,4337,82311,336504,93864,5430,199,335710,32711
-1,3,6,1.33333,0,1,0,1,1,2458,,50353,652,1363,1.75,387,1518,1,1,3,99976,149943,19,259.5,,3333,316,3982,3180,952,19,38942,17700,2891,21245
-1,1,8,1,1,0,1,0,2,31,,18500,527,4,4.5,598,616,1,0,1,18500,18500,,216.2,1044,,4682,14312,8,12,4,6,12,22,1019
-1,6,3,1.33333,1,1,0,1,1,1061,,32266,4447,138881,0.571429,406,893,0,0,6,33240,37551,,320,,12702,12,62,21638,315,78662,20609,22839,2798,27129
-1,0,9,,1,,1,,2,400,,,606,,10,257,0,1,,0,,,6,225.5,921,1787,64767,19,11,176,8,11,306,711,10
-1,8,1,2.75,0,2,0,2,1,2693,,30881,198,51878,0.222222,393,466,0,1,8,94840,4798,,198,,,0,5493,2693,13258,42050,8685,63215,28758,18740
-1,0,9,,5,,7,,3,27,,,9934,,10,469,0,0,,0,,,,,875,15369.6,0,86,2652,2168,3610,7337,1237,8775,21758
-1,9,0,1.44444,,2,,1,,,,12892,,21,0.1,0,1459,,1,9,17844,17844,,,,,0,8410,4383,1648,23104,6880,35902,3929,28759
-1,1,8,1,1,0,1,0,1,981,,2058,370,20970,4.5,641,406,1,0,1,2058,2058,20.75,180,,2339,0,16056,52,2522,6,62,8936,79,1181
-1,7,2,2.28571,0,0,0,1,1,595,,15287,84,6,0.375,1121,1834,1,1,7,30536,31607,,84,,,0,291,194,929,488,1000,7806,800,189
-1,8,1,1.375,0,1,0,1,1,1559,,30172,80,17,0.222222,1069,1233,0,0,8,35449,28587,,80,,,33,120837,1559,27418,1196,298,100677,243389,50538
-1,1,8,1,2,4,3,0,1,144861,,4025,4114,89,4.5,659,1945,1,1,1,4025,4025,,198,1168,6565.25,214,189966,60450,9799,91157,113773,6766,1,6
-1,7,2,1.28571,1,3,1,3,1,4763,,3039,144,63103,0.375,508,1133,1,2,7,3826,2663,,143.5,,,29,120128,325006,5690,92062,13042,21652,103452,30949
-1,5,4,1.6,1,2,1,1,1,7256,,484,134,60924,0.833333,749,868,1,0,5,632,475,26,241,,,0,61655,141229,57,1579,6873,45068,72,8225
-1,7,2,3.14286,6,4,5,4,2,254794,,30136,1610,1980,0.375,523,1119,3,0,7,34772,39506,,359,,2861,8802,116735,77743,1208,489655,121056,12554,63793,76340
-1,1,8,2,10,1,22,0,2,9734,,32206,820,4,4.5,476,404,3,3,1,63561,63561,27,238.333,593.5,4604,15,53,10752,49,8451,45045,44481,145188,28192
-1,7,2,3.71429,3,1,2,2,1,4,,15088,849,29,0.375,461,528,4,2,7,39550,20765,,,848.5,,0,4371,12908,13,8634,11514,10096,1490,30395
-1,1,8,8,8,4,13,0,2,25,,62618,3460,31,4.5,441,2851,3,6,1,325797,325797,,324,1128.33,11660,8522,106951,4303,283,1073,232146,8650,4297,6758
-1,9,0,1.88889,,3,,3,,,,11106,,47,0.1,0,852,,1,9,15745,9445,,,,,50468,7185,44307,52213,76208,1321,1584,4081,4585
-1,9,0,0.666667,,0,,0,,,,15371,,70,0.1,0,1064,,2,4,16713,16721,,,,,10031,70431,142786,381,18616,3996,133,14912,73043
-1,4,5,1,0,0,1,0,1,4309,,51954,789,164962,1.2,717,3696,1,1,4,51954,103263,17,87,480,2881,14483,12899,18888,14403,20028,8426,83643,5,1410
-1,1,8,1,1,0,1,0,1,743,,36,1618,119240,4.5,547,2583,0,0,1,36,36,24,,,4805,22508,51939,80674,18736,29967,28779,20481,12556,7200
-1,2,7,2.5,1,3,0,2,1,22621,,23269,10405,10,2.66667,268,968,1,1,2,28611,28611,38,,,12133.2,27359,30220,1172,17632,73434,106504,4221,83769,5510
-1,7,2,2.28571,1,1,0,1,1,1022,,12514,60,2277,0.375,318,1064,0,5,6,36138,12884,60,,,,5829,37037,11837,22939,1528,14556,2001,516,71602
-1,6,3,2.5,1,5,1,4,1,751,,16633,14019,13,0.571429,674,685,0,0,6,45460,43557,,,1292,20383,16,12900,54933,1189,287,917,10028,8741,15080
-1,0,9,,0,,0,,1,1666,,,1203,,10,270,0,1,,0,,,18,80,1037,3761.5,8,57,78,1258,8,48,53,7,7616
-1,0,9,,4,,5,,3,12701,,,1818,,10,731,0,1,,0,,,,214,1509,3176,480909,1417,34,26509,712,35,63,35,146968
-1,1,8,3,0,3,1,0,1,60,,24506,5025,42,4.5,417,844,1,0,1,66339,,,202.333,1041,18235.5,0,7186,54,10,948,8,11,3320,21426
-1,9,0,1.22222,,1,,2,,,,34536,,5203,0.1,0,714,,2,9,38629,30462,,,,,11086,5776,10144,201,112,1744,28721,70,25
-1,8,1,2.625,0,1,0,1,1,2947,,54727,3664,4505,0.222222,393,747,1,2,8,74597,50071,,,,3664,0,77287,504,8120,11405,5732,1529,2947,1262
-1,6,3,2.16667,1,3,1,2,1,317099,,12291,17197,17,0.571429,213,855,1,1,6,22727,22727,3.5,,,51585,179062,1669,144833,40409,144,50562,81359,10028,13132
-1,0,9,,4,,7,,2,134,,,6778,,10,378,0,0,,0,,,,173,894,8562,9,12,16,14,2,143,916,261,3
-1,9,0,1.66667,,0,,1,,,,2687,,39,0.1,0,1241,,2,9,5001,3768,,,,,7,1034,214,1352,5110,90,12849,185,4886
-1,4,5,1.25,1,1,1,1,1,469061,,8045,656,25739,1.2,355,455,0,3,3,8410,8410,32,110,745,1650,6,1578,9,24,11254,4174,3142,11371,7432
-1,1,8,1,1,0,1,0,1,12,,323,1333,10,4.5,240,484,1,0,1,323,323,56.5,173.75,1368,8491,8,261812,9,21,6,25,25,149,10
-1,9,0,2.66667,,0,,2,,,,4542,,21,0.1,0,664,,3,9,9709,8394,,,,,2,91,37479,178,18545,60340,72,33561,1336
-1,0,9,,3,,3,,2,86133,,,389,,10,415,0,0,,0,,,22.3333,286.25,470,1823,14,284,21,26,3,11,8,241,15
-1,1,8,3,2,1,2,0,2,19,,2752,6764,9,4.5,446,548,2,1,1,6560,6560,,407,707.333,12896,636,714,793,13,25788,96,3783,11358,18816
-1,6,3,1.5,0,1,1,1,1,74,,5046,29,12,0.571429,133,745,0,3,6,5729,8913,28.6667,,,,21,7001,8768,38673,12120,16810,86,3,45
-1,4,5,3.5,0,0,0,0,1,789,,15241,4921,7,1.2,465,460,0,2,4,46568,12806,3,140,827,11818,5845,9,1633,1342,1288,4458,21514,268,225
-1,5,4,2,0,1,0,0,1,17909,,22918,171,91,0.833333,244,1018,0,1,5,44682,1190,29.6667,,596,,0,10,1611,122299,12430,57411,1414,57855,179317
-1,2,7,3.5,2,3,1,0,1,125956,,21267,1692,6,2.66667,714,835,0,2,2,61673,44177,,128.5,519,5404.5,14,77682,141051,34610,10,4155,7956,633,212
-1,9,0,3.44444,,2,,1,,,,18993,,4,0.1,0,1211,,0,9,49925,21253,,,,,16,8529,5909,5837,83422,25833,1381,148,99103
-1,3,6,3.66667,3,9,2,8,3,8900,,15228,3774,11,1.75,769,945,1,1,3,42531,12754,,,1201,6346.33,19,11,1516,6,1282,7220,20,183287,48883
-1,2,7,4.5,2,1,1,0,1,31170,,7412,5741,7,2.66667,545,1374,0,1,2,17919,25403,,169,1477,12734.7,103771,87888,18568,76357,1290,140001,7044,121113,1095869
-1,2,7,2.5,2,1,1,1,1,10007,,41617,4093,21,2.66667,876,2067,1,1,2,96694,5974,,113,1509,6380.25,211285,571,17885,21660,4227,16,15825,45758,3236
-1,1,8,1,1,4,1,0,2,108284,,52048,3141,3,4.5,837,1075,1,0,1,52048,52048,66,159,895,5779,22,59815,1807,94666,8417,3035,7048,184219,14
-1,0,9,,2,,2,,2,238,,,226,,10,551,0,3,,0,,,41,153,1372,,10304,36,68,2610,10268,54,5311,1699,1274
-1,0,9,,1,,1,,2,198235,,,1727,,10,3763,0,1,,0,,,9.5,118.5,,6662,1502,388,1274,6293,2778,2092,1179,738,37
-1,0,9,,1,,1,,1,36,,,647,,10,272,0,0,,0,,,3.5,179.333,792,2899,119281,211,1404,1569,4,62,43284,185151,118234
-1,5,4,5.8,2,6,2,3,3,11987,,12208,3181,66,0.833333,318,918,1,0,5,26312,17151,45,380,,6149,14,20,33,21,11,10,64,70,38
-1,8,1,1.375,0,1,0,0,1,636455,,53261,99800,1146,0.222222,433,1055,0,2,6,61927,87273,,,,99800,0,57342,82192,182874,17590,14469,41232,65415,44093
-1,8,1,0.75,0,0,0,0,1,1621,,5231,11,20758,0.222222,528,1124,0,1,5,5837,,11,,,,51,65038,61597,2825,1621,54968,66183,446,37373
-1,0,9,,1,,2,,2,256242,,,3104,,10,836,0,1,,0,,,39.3333,149,824.5,8674.33,314149,314952,17298,21,8575,59331,36043,8473,25
-1,8,1,2.75,0,2,0,1,1,273355,,22683,,24281,0.222222,258,516,0,2,8,64886,49835,,,,,6,1329,3475,7982,2020,14,39849,2844,128232
-1,4,5,4.5,2,4,1,3,2,56,,19147,4520,12630,1.2,558,732,2,2,4,60716,19307,,,1622,5486.33,0,8706,898,1515,1369,62,1369,92,104
-1,0,9,,2,,2,,2,20078,,,4359,,10,404,0,0,,0,,,,286.5,704,8222.25,80486,3,62,305,6,4,682,4,29
-1,0,9,,2,,2,,2,56328,,,12699,,10,866,0,0,,0,,,,360,958.667,24589.2,0,7,5756,7,15,5119,255,14,12
-1,9,0,1.77778,,0,,0,,,,3333,,32,0.1,0,438,,3,9,5622,10416,,,,,7,15931,5744,1857,2707,1642,3708,1491,20830
-1,0,9,,8,,11,,6,2369,,,5105,,10,1091,0,1,,0,,,,137,745,6659,1381,1308,7307,9958,7860,3,1058,408,7
-1,0,9,,1,,1,,1,109721,,,2140,,10,302,0,0,,0,,,38,159,935,4289.25,30163,1257,49608,52874,7035,85151,41714,119310,14
-1,3,6,1.66667,2,4,1,4,1,196645,,4256,1533,124,1.75,874,873,1,0,3,10607,768,,244.5,639.5,3715.5,417536,1172,241853,164852,111998,157,4176,104864,324145
-1,1,8,1,0,1,1,0,1,84,,1931,140,10,4.5,394,749,2,0,1,1931,1931,18.5,180,,,16,22,36,98,22,58,12631,1399,353
-1,8,1,1.375,0,0,0,0,1,8,,4017,6141,95,0.222222,118,1165,0,1,7,5087,2781,,,,6141,0,8714,1367,122793,2847,304817,6147,25568,110832
-1,7,2,1.57143,2,1,0,1,1,1146,,4973,158,283,0.375,573,1747,1,3,7,8619,1403,,158,,,269864,43075,38,1585,17415,5469,1341,19187,707
-1,1,8,2,1,0,1,0,1,33,,3558,1373,7,4.5,182,437,1,0,1,3673,3442,14,188,553,3400.67,73312,288317,8212,3,188,2577,1750,12,4140
-1,1,8,0,1,0,0,0,1,19547,,,325,,4.5,267,1069,0,0,0,,,32.6667,291.75,1334,,16,3127,13,1026,96,101,163,267,5330
-1,7,2,3.85714,3,4,0,5,2,9168,,7159,20800,55,0.375,1154,866,1,0,7,15958,7717,,,,20800,373,2,27302,7476,76022,120911,106001,335,10032
-1,2,7,1,1,1,1,1,2,25,,7212,1844,96,2.66667,416,514,1,1,2,7212,7212,3,70,620.5,3864.33,0,185,447,122,145,332,547,51,168
-1,1,8,1,1,0,2,0,1,196,,522,3334,969,4.5,531,1003,0,0,1,522,522,,397.5,662.75,19894,24200,1613,283,257,327,101,197,907,6
-1,0,9,,0,,1,,1,25566,,,683,,10,305,0,1,,0,,,24.6667,243,1433,1954,13,17,1029,168,3,58,53,23,6
-1,2,7,2.5,2,2,1,2,1,239,,21301,1009,199,2.66667,390,1013,1,1,2,83499,830,52,156,874.75,3358,0,1590,619019,356,14,23,823,5,5
-1,1,8,8,1,7,1,0,1,24493,,4620,5468,3,4.5,343,166,0,0,1,17158,113,,246,791,9111.5,30,4,71965,6,3,11540,11910,75099,4
-1,1,8,0,1,1,1,0,1,237396,,,1097,,4.5,1603,1502,1,1,0,,,1,351,1072.75,3785,4,11774,7102,50471,55406,538,37,1371,7
-1,0,9,,3,,1,,2,4596,,,1741,,10,533,0,1,,0,,,,104.333,1157,5362.5,17,1275,125,1304,1456,1591,17434,7705,9219
-1,5,4,2.6,1,2,1,1,1,94,,26780,1581,12532,0.833333,264,611,1,0,5,51603,32475,23.5,,1153,5125,121013,14476,4447,74,5834,6801,8857,1090,443
-1,0,9,,2,,2,,2,488,,,2809,,10,1299,0,1,,0,,,,230.667,868.333,7328.33,16,610,8,483,185,270,30,4,2851
-1,9,0,2.33333,,1,,1,,,,90685,,6,0.1,0,448,,0,9,131626,100884,,,,,0,1249,50510,111,14365,253,1144,28591,9062
-1,8,1,1.375,0,1,0,1,1,1299548,,2634,101,224,0.222222,828,744,0,1,8,2827,1922,,101,,,2,30347,79,6996,1346,27663,7176,4383,62802
-1,1,8,1,0,1,0,0,1,114330,,26,3572,1056,4.5,432,366,1,0,1,26,26,26,,1111,5265.6,6,2874,8,14564,81275,43600,21821,4221,8885
-1,9,0,1.33333,,0,,1,,,,9857,,231,0.1,0,1401,,1,8,16066,19485,,,,,8,4509,8597,8426,4407,17473,1429,5651,38856
-1,8,1,1.625,1,0,0,0,1,1460,,1784,227,5522,0.222222,281,1255,0,1,8,2748,1568,,227,,,1140,6042,1460,57,2692,27313,18802,1630,1964
-1,5,4,1,1,2,0,1,1,672,,2862,75,18829,0.833333,351,975,0,0,5,2862,3194,15.5,135,,,29,13422,15454,8719,927,29232,17694,814,12
-1,0,9,,4,,4,,1,116235,,,2177,,10,1231,0,1,,0,,,57,261.667,1226,5431.67,0,8629,72137,299476,80114,47618,72166,16,18901
-1,1,8,0,1,1,2,0,1,506,,,1070,,4.5,1003,2124,1,0,0,,,26,293.5,647.333,3003.5,131084,299634,3007,5737,18,64,9927,1243,407
-1,1,8,1,2,1,2,0,2,11724,,298811,1535,211,4.5,950,2145,1,0,1,298811,298811,17.6667,100.5,857,9636,51,553,1056,517,972,183,28,107,1344
-1,9,0,1.66667,,1,,1,,,,22698,,318,0.1,0,924,,1,9,37137,37137,,,,,2,367,295611,7741,431,11452,21392,27,28816
-1,0,9,,0,,0,,1,51,,,1679,,10,606,0,1,,0,,,31.5,370,950,3943,60,1567,9,69,216,14,5508,8,1250
-1,9,0,2.66667,,2,,2,,,,10666,,29,0.1,0,600,,2,9,22344,35173,,,,,164,1462,63058,40494,27372,1720,70,12273,26111
-1,2,7,2.5,4,3,5,0,1,67748,,7416,1139,13,2.66667,1005,3365,1,0,2,13256,16196,15,254.5,1091,3171,25874,40547,184042,380127,625192,82238,8534,82,1250
-1,2,7,3,1,7,1,0,1,438,,75484,3244,25,2.66667,672,1069,0,11,2,259673,3030,60,361.333,,10750.5,2266,259,28,186,296,87,974,359,20
-1,0,9,,1,,1,,1,4814,,,1120,,10,693,0,1,,0,,,11,,810.667,2600.5,259956,26715,240,1204,378,3114,34,9,42
-1,6,3,1.33333,1,1,1,1,1,4,,44144,3376,23,0.571429,238,892,0,2,6,57995,68799,,,1441,4344,28312,1900,9864,8441,1549,3218,69,13886,21788
-1,1,8,3,0,4,1,0,1,16,,20611,545,9,4.5,183,310,0,0,1,61568,,39,,848.8,,27,78,86,1289,108,2856,5796,129833,1241
-1,9,0,1.44444,,0,,0,,,,6939,,78,0.1,0,2401,,1,8,11987,16545,,,,,479,126,1555,110,1622,2160,4468,341,247
-1,3,6,2,0,0,0,0,1,99,,25674,1836,25,1.75,492,1349,1,1,3,45945,11347,24,178.75,,10276,0,1097,42151,96139,139,12,95,179,401
-1,4,5,2.5,1,2,0,1,1,207555,,22431,2334,2865,1.2,1680,655,1,0,4,84383,60,,112.5,1076,5183.5,0,83312,80991,67716,240433,41431,3263,15683,33204
-1,8,1,1.875,1,3,0,4,2,44,,25534,438,31,0.222222,4626,354,0,2,8,31912,23367,,438,,,0,7694,10952,1036,4287,1787,44,2619,20
-1,0,9,,1,,1,,1,1969,,,942,,10,492,0,1,,0,,,17,277.5,880,6957,0,9,24,46,22,252,1004,187,500
-1,7,2,1.85714,0,1,0,1,1,83,,6816,693,11,0.375,1651,1553,0,2,6,11449,6925,13,,1372,,0,47517,2774,9112,124,69,1078,61842,128846
-1,0,9,,2,,2,,2,19628,,,6127,,10,670,0,0,,0,,,38,142,968,13013.8,49,3034,523,2361,16,30,1207,59,285
-1,0,9,,1,,1,,2,27072,,,9612,,10,416,0,0,,0,,,6,,,10984.6,16,1449,17,7,2,5,17,128596,136421
-1,4,5,2.25,1,1,1,1,1,2511,,24947,158,41,1.2,451,686,1,2,4,51622,4744,9.5,108,555,,5,1139,9263,2810,3869,1104,821,2605,20398
-1,0,9,,1,,1,,2,27947,,,1225,,10,264,0,2,,0,,,58,401,893,3052.5,654897,2893,11499,1439,4,16,25936,49142,19793
-1,0,9,,0,,0,,1,146,,,295,,10,693,0,3,,0,,,14.6667,131.5,,2308,749,30,545,18,840,167,179,18,28
-1,9,0,2.22222,,2,,2,,,,11235,,6165,0.1,0,571,,1,8,22832,8885,,,,,0,142934,8566,18565,10108,4368,14687,25408,190152
-1,8,1,2.25,3,2,0,3,5,1001325,,11323,6360,326,0.222222,221,1192,0,0,8,21034,23658,,,,6360,0,2552,5939,13926,252277,1422,174749,4458,82542
-1,0,9,,2,,2,,1,8583,,,2599,,10,748,0,0,,0,,,25.6667,265,571,7403,3,6,209,30,1218,9,12,5714,5
-1,8,1,1.75,0,1,0,1,1,1798464,,16476,14646,23,0.222222,430,464,0,1,7,56563,12715,,,,14646,27,1117,192,1377,5801,19151,1538,171038,14437
-1,9,0,2.88889,,0,,0,,,,21278,,5,0.1,0,541,,2,9,53250,10499,,,,,15352,219,2683,175,2544,24,608,26,763
-1,0,9,,7,,7,,5,7,,,9540,,10,332,0,1,,0,,,25,196,1592,21589.3,66652,18390,38,17075,1416,14,22,37,352110
-1,3,6,0.666667,0,0,1,0,1,213201,,208467,5099,75,1.75,556,1442,1,1,2,208467,208467,,111,999,7370.25,20005,5903,42126,16,6,8139,14425,7166,1095
-1,5,4,2.6,1,2,1,2,3,17847,,40870,251,193,0.833333,142,1443,0,1,5,74582,31802,,251.333,,,85020,3545,93348,76066,66481,1530,8785,117843,1521
-1,0,9,,4,,8,,2,3584,,,6933,,10,550,0,1,,0,,,,416,,7864,0,74,1268,1037,595,1051,33,425,1486
-1,9,0,0.888889,,0,,1,,,,2316,,3559,0.1,0,448,,1,7,2389,,,,,,35686,1540,7227,57,11805,1160,2784,4436,207
-1,6,3,1.66667,3,2,2,1,2,22579,,6424,2191,1493,0.571429,312,1764,0,0,6,7158,4987,48,,,4333,0,63,140,4372,5900,22,4221,14051,59151
-1,4,5,1.75,0,3,0,3,1,35953,,28966,766,48181,1.2,499,791,0,1,4,45961,45961,35,239,,3076,1040,298406,14564,171101,1280,5729,53564,125205,1317
-1,1,8,1,0,0,1,0,2,51312,,17173,111,2,4.5,502,423,1,4,1,17173,17173,20.2,263.333,,,15116,24029,4346,118021,2762,19,17,8520,60605
-1,2,7,2,3,4,4,1,2,23,,43839,1155,9,2.66667,554,1372,0,0,2,54272,34442,35.6667,160,1124,3348,57640,28435,128396,34,433,13073,40,6566,3008
-1,5,4,1.2,1,3,0,2,1,22903,,22655,9827,859,0.833333,414,1030,2,2,5,25527,19784,,175,,13043.7,30,31462,91312,18,18,29601,1328,71106,874
-1,1,8,9,16,6,27,0,5,1582,,4963,16213,5,4.5,776,1113,1,1,1,21658,4336,,,1014.67,25332.6,5296,1491,1670,546,2242,5689,18983,14083,99
-1,9,0,1.88889,,1,,1,,,,11416,,11,0.1,0,584,,3,9,14878,10515,,,,,4,53,4030,56139,16541,3586,33360,250477,2131
-1,2,7,2.5,1,1,1,1,2,9,,17131,330,206,2.66667,237,605,2,0,2,17907,33591,24,77,719.667,,183187,3885,4763,9,20,3885,4591,46,78
-1,3,6,0,1,1,1,1,1,11986,,,429,,1.75,558,2038,2,2,0,,,32.5,277.5,976.5,,224500,6101,26081,40051,15176,1070,54,17,17
-1,6,3,3.5,0,1,0,1,1,215766,,25265,2140,4,0.571429,335,501,1,3,6,56142,50179,,,583,3697,1051,28911,145519,1379,4314,1375,4643,77,4004
-1,9,0,1.55556,,0,,0,,,,6972,,72,0.1,0,4691,,2,9,7906,5546,,,,,0,4015,15887,337600,1480,1005,9282,2601,7080
-1,9,0,2,,0,,1,,,,27074,,70,0.1,0,1341,,1,9,36278,22570,,,,,13,9017,7268,2161,13595,19736,4411,35127,2724
-1,8,1,2,0,1,0,1,1,1067,,6734,524,88,0.222222,646,583,0,1,8,10826,10299,,,524,,11336,235,2479,2048,1000,1067,16830,3451,119
-1,1,8,2,0,0,0,0,1,48,,18794,1286,26,4.5,492,805,1,1,1,20169,17419,11.6667,113,831,8367,11,13,89,508,491,3,9,10,104
-1,8,1,3.5,0,1,0,2,1,112174,,39977,2192,4,0.222222,293,606,0,1,7,118662,58285,,,,2192,9,1301,10003,675,912,63,3444,35650,5706
-1,9,0,0.888889,,1,,1,,,,3173,,35,0.1,0,219,,1,7,3425,4561,,,,,10,8609,190877,12,675,720,1679,51825,106103
-1,0,9,,1,,2,,1,18,,,764,,10,834,0,1,,0,,,6.33333,205.2,,5830,2,14,31,21,6,30,1153,9,384
-1,4,5,2,1,1,1,1,2,102218,,23080,96,17339,1.2,660,1894,0,1,4,59976,106,56,106,,,15,5001,44,857,393964,30111,33385,60328,125952
-1,3,6,1.66667,1,0,1,0,1,332708,,8133,1121,126,1.75,689,567,0,0,3,8616,,36.5,365,,5557,7,107787,47579,91,0,60131,60371,8,8
-1,8,1,0.875,1,1,0,1,1,389031,,38373,3465,82,0.222222,6484,532,0,2,6,39521,44585,,,,3465,41,20142,20255,14115,5868,5825,103,1187,359
-1,1,8,0,1,0,1,0,1,141086,,,424,,4.5,383,591,1,1,0,,,21,133.25,945.333,,335030,44706,15,1106,19,1377,275,4557,37
-1,9,0,3.22222,,0,,1,,,,15662,,9,0.1,0,355,,3,9,37861,22926,,,,,98596,881862,51872,71156,3032,3594,4717,17026,60359
-1,0,9,,0,,0,,1,12,,,590,,10,344,0,1,,0,,,10,,701.6,1776,5,36,52,48,22,486,17,647,38
-1,9,0,1.66667,,0,,0,,,,3588,,65,0.1,0,1159,,2,9,4280,3820,,,,,48,111,4648,2528,1579,3080,7044,1488,4441
-1,5,4,2.4,3,3,3,2,1,20252,,16442,926,13746,0.833333,1437,2443,2,0,5,49058,10759,,,548,2058,0,1319,93493,214615,40,25756,7179,36551,24440
-1,7,2,2.57143,0,0,0,0,1,1154,,20644,100,8,0.375,1104,829,0,0,7,31242,38025,,100,,,6,1120,51,245,2842,1187,132,1549,310
-1,2,7,1,1,3,0,2,1,3402,,121,2192,3387,2.66667,1116,2949,1,1,2,121,121,,224,585.5,11310,131,1230,1796,30210,1171,1807,34088,14663,5602
-1,2,7,3,1,2,1,2,1,280447,,1490,604,106,2.66667,606,1051,0,0,2,3265,,40,156,997.5,,126964,107,5563,5796,24347,8755,1372,20,184
-1,2,7,2,1,4,1,0,1,74,,58482,1487,39024,2.66667,491,551,1,5,2,116888,166167,26,,1061.4,5079,22165,884,8,596,4,100,5120,1233,172
-1,5,4,2.4,1,5,1,7,1,9420,,877,1453,77,0.833333,247,631,0,1,5,1147,1680,,221,,5147,0,25029,3180,5298,5521,284,1152,12,163
-1,6,3,3.5,0,3,0,1,1,476,,16706,610,154,0.571429,1046,644,1,1,6,55040,5987,,,610,,16705,30,1329,2577,211798,218451,36540,38,10050
-1,1,8,5,1,26,1,0,1,7,,355,932,80,4.5,278,855,0,0,1,1087,1087,28,229.5,644,2519.5,0,112,5264,1430,289,83,1311,1307,384
-1,0,9,,1,,2,,1,35,,,107,,10,753,0,1,,0,,,15,221,,,39037,17,55,133,11,6,1040,60,10
-1,8,1,3,0,1,0,1,1,63,,17764,79,24,0.222222,161,869,0,1,8,38447,36397,,79,,,0,8663,16013,63,1263,2989,3355,1952,13391
-1,0,9,,1,,2,,1,14811,,,535,,10,274,0,1,,0,,,17.75,74,960.667,1786,709516,21665,30349,7111,11,10,1515,4,1712
-1,9,0,1.22222,,0,,1,,,,825,,19725,0.1,0,504,,1,7,1312,2833,,,,,19,24897,39990,45571,11788,62004,756,3738,2134
-1,0,9,,0,,1,,1,1438,,,1338,,10,345,0,1,,0,,,40,226.333,957,2592.25,439,1253,134,1667,626,6,171,506,1352
-1,4,5,0.75,0,0,0,1,1,76098,,3165,114,9,1.2,1274,304,1,1,2,3337,,14.6667,263.5,,,46146,121327,12738,8676,2855,8884,40382,21184,17241
-1,3,6,1.33333,0,0,0,0,1,132035,,9896,4473,861,1.75,200,1932,0,2,3,14079,15696,,348,643.667,12279.5,4,1780,33859,23037,1816,8420,2576,3099,13
-1,5,4,1,1,0,0,1,1,613,,19387,346,69,0.833333,196,1762,1,5,3,30560,,29,111,1216,,7155,36053,1521,25136,40558,143985,322782,168,1552
-1,0,9,,4,,5,,2,87399,,,14677,,10,778,0,2,,0,,,25,177,1439,28583.5,4456,1093840,191,38517,17331,60,8840,1572,1137
-1,0,9,,3,,4,,2,32,,,6956,,10,343,0,1,,0,,,,435,1050,8731.71,110720,120,3123,930,21,1418,244,9,1198
-1,1,8,1,1,1,1,0,1,325060,,83,1141,1691,4.5,652,1700,1,1,1,83,,21,134.5,890,2642.33,0,12,21220,3191,12463,1691,4687,16506,161688
-1,6,3,2.16667,0,0,0,0,1,512,,18981,190,194,0.571429,171,515,1,2,6,40440,63877,33,269,,,78,3812,4802,1070,39275,1143,2,5572,10455
-1,9,0,2.11111,,1,,1,,,,8385,,10219,0.1,0,2345,,2,9,16545,10400,,,,,10,4374,42999,4264,72017,25931,3195,22616,11672
