#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17
-1,8,9,3.25,1,2,2,2,2,48632,,9231,2798,283,1.11111,540,662,1,0,8,24742,4076,23,432,488,6859.33,0,1312,377,48,316454,21504,3502,5315,4140,90171,91249,17283,43,110222,50368,270179,33053
-1,17,0,1.29412,,0,,1,,,,4876,,1320,0.0555556,0,895,,1,14,6666,1073,,,,,3,31863,2409,453,6735,1434,34621,463,1173,27343,5263,1327,330,1969,13765,154581,41934
-1,4,13,2.25,3,4,4,2,2,684,,20673,2793,36583,2.8,369,1283,1,1,4,26288,25571,67,102,1057.2,7661.5,127907,72529,117874,30562,1469,14,18,5,6,29,15,822,10033,33295,2585,5,26
-1,2,15,3,1,3,1,0,1,30,,20357,1424,115,5.33333,402,1052,1,0,2,42427,37327,1,265.5,839.333,4310,11,1075,3,3,87,381,9,495,14,1822,6,51,4,4,184,16,40
-1,15,2,2.86667,1,5,1,14,2,82,,48908,1773,56,0.1875,161,381,0,0,15,105888,92097,,,,1773,4,1611,5475,39,5867,3017,52,203,1487,85,1096,171,1389,1088,2878,1476,117
-1,14,3,1.64286,0,1,0,1,1,396238,,18856,875,56,0.266667,416,1602,0,2,13,32072,15784,,154,,2317,25,7134,23202,526,28307,10074,510,49917,9705,20538,10098,1176,289,7113,18507,30375,1577
-1,17,0,1.52941,,0,,1,,,,29843,,77,0.0555556,0,1191,,2,16,41491,35313,,,,,10,3147,17724,12212,3616,2415,8722,476,1855,27,2118,21149,6042,396,1584,8559,10120
-1,9,8,1.55556,1,2,1,2,1,1294,,3342,560,25823,0.9,830,1324,1,1,8,3819,3503,24,206.667,906.5,2001,9,14111,128829,13056,31,7,1207,7207,14,56105,1270,36365,5737,3680,19081,5537,48
-1,15,2,1.46667,2,2,0,4,1,28384,,78451,3830,471,0.1875,829,1695,1,2,12,119810,93653,,437,,7222,135838,43595,171229,12,17926,55240,14271,19834,33282,53306,20224,21530,27214,670,23238,47034,146418
-1,10,7,2.3,0,0,0,1,1,166550,,13369,199,8914,0.727273,155,365,0,1,10,32613,1667,45,,1123,,0,55,1324,2831,17088,8,1521,90,12,38589,42113,7186,1150,44,69,1344,1529
-1,0,17,,2,,2,,2,30957,,,4555,,18,536,0,2,,0,,,21,213.5,1325.33,9715.71,182566,10540,20307,944,3345,63569,5530,198,866,581,6,76,23,45,1208,16,122
-1,8,9,3.375,0,1,1,1,1,20112,,17821,6788,5,1.11111,384,955,1,2,8,55163,36544,,,1102,8683.67,6,47,94,0,43,8,830,658,9804,40,5,31,69,4,145,4,59
-1,13,4,2.15385,0,0,0,1,1,160597,,9017,35916,21,0.357143,290,653,0,0,13,14159,14539,,,,35915.5,0,1082,200,8653,5582,346,9750,7436,7332,16903,12869,1420,7275,432,18495,1327,8882
-1,2,15,1.5,3,2,6,1,2,58,,26644,8526,7,5.33333,314,538,1,1,1,48833,8806,27.5,185,976.5,14302.4,0,126,11,44502,4421,239,6783,3285,4035,40,5512,1768,1282,10210,4141,3072,44598
-1,0,17,,1,,2,,1,65,,,2430,,18,383,0,1,,0,,,23,143.571,893.5,12799,34,383,1346,4186,1272,1787,54,1202,118,75,5440,194,109,1262,71,1668,14
-1,17,0,2.17647,,1,,1,,,,48275,,2810,0.0555556,0,1170,,2,17,71912,66248,,,,,1,2895,13131,28,55,57,21,20,165352,121,72,4265,124,16680,177,78,73
-1,3,14,5.33333,4,9,6,10,3,7165,,64080,2729,38,3.75,566,1122,1,2,3,232097,78903,,241.667,1156.2,5794.6,398,50,2962,7259,20,11,2,4,85,1321,18825,5,4293,3,15,31369,6702
-1,17,0,2.88235,,1,,1,,,,53722,,6,0.0555556,0,319,,3,17,91440,60459,,,,,0,8376,2874,1452,71,216,1059,7440,218,1090,5741,70,76,493,21113,12959,5795
-1,0,17,,1,,1,,1,386,,,5752,,18,494,0,0,,0,,,,237.5,747.4,10258.8,8,7215,112758,51716,8687,1208,100,1441,303,8247,31872,102,15702,6,1968,829,8
-1,12,5,2.08333,1,3,2,2,1,514,,41352,1476,124,0.461538,509,714,2,2,12,64496,51005,27,240,1245,5842,27,21179,2766,10658,3049,15261,6369,216161,6559,89176,2454,25710,24985,446739,51783,27,56
-1,7,10,4.71429,2,1,4,0,2,1189,,52761,6055,129,1.375,321,568,1,1,7,135807,66955,,235,1388,8773.5,9,7179,14,2866,8299,13339,93,3922,8684,29347,15171,14950,16979,13108,7,11218,1723
-1,1,16,1,1,2,1,0,1,46751,,16120,3073,517396,8.5,490,1148,1,0,1,16120,16120,57,,1036.86,5232.38,12,64071,16,28,241,1164,8,4198,30267,80872,246221,99706,1026,180316,99263,36,150
-1,1,16,3,1,1,2,0,2,49,,1697,1341,147,8.5,308,4559,1,1,1,4574,,4.5,167.4,1037.33,4795.67,5608,151,4106,32,72,154,58,51,146,811,63,36,3,82,79,249,223
-1,0,17,,0,,1,,1,11,,,223,,18,696,0,2,,0,,,21.0909,274.667,910.333,,141334,23,139,55,14,25,7,21,28,10,34,466,583,57,51,2279,330
-1,5,12,1.2,1,1,2,1,2,13,,11554,489,132,2.16667,321,585,2,2,4,19305,19305,33.5,222,848,2303,0,81903,23593,101941,2829,73,88913,6006,8458,8543,12,10,55,127,17159,4353,14478
-1,1,16,1,1,6,1,0,2,14617,,1895,1713,156668,8.5,627,1230,1,0,1,1895,1895,67,180.429,1277.2,6563.33,0,57948,4062,92,3,10,47,10,51,40,40,4167,22,22,81,27,35
-1,1,16,1,1,2,1,0,1,526,,4017,2303,41,8.5,418,429,0,1,1,4017,4017,4,96,770.333,5705.17,0,86461,230070,21925,2452,15181,1010,9,5358,368,6852,17596,4070,1456,4777,41265,5108
-1,7,10,1.42857,0,1,1,1,1,50,,43081,1201,6,1.375,431,1182,1,1,6,55665,39996,46,347.333,885,3034,1450,227,8604,61,1492,9,4155,88,4,77,1119,164,4071,8914,10069,1229,49003
-1,3,14,2.66667,3,4,2,3,2,1563,,8797,1999,20,3.75,1016,1122,2,4,3,23196,10523,41,372.5,999.5,3532.83,89918,17385,9403,3453,743,315,1164,4848,11635,2796,2493,5430,49,140,32,9942,28668
-1,1,16,3,2,0,2,0,2,34601,,2458,2463,163,8.5,546,1813,1,1,1,5477,5477,21,178.5,1111.4,6617.6,0,12,18,725,59710,567487,246239,78,6,21,1360,2,13,151,9526,456965,6
-1,0,17,,0,,1,,1,27,,,326,,18,238,0,1,,0,,,17.5,217,723.667,1749,42,373,974,76,3,3217,1066,73,17,177,71,57,20213,11421,16,2474,73
-1,10,7,5.2,6,6,8,5,3,4107,,13398,6186,273,0.727273,399,865,2,1,10,50736,26699,,301,941.75,19618,3,9656,1980,8,1153,28,11822,859,448,24056,52319,4060,19944,5,32,253,88996
-1,13,4,1.92308,1,1,1,1,2,1069,,16281,298,633,0.357143,365,1087,0,2,12,25651,16486,,297.75,,,0,40803,2224,11186,17750,1224,8023,17732,225807,10759,15358,1668,2656,30696,22587,19295,6698
-1,13,4,1.46154,1,1,0,1,1,1470,,21700,371,33,0.357143,938,1427,0,1,13,29735,15647,,256,715,,14,1079,357,1367,70,1011,76,23,173,24,428,54,51,659,2870,16,33437
-1,0,17,,0,,1,,1,2252,,,1219,,18,366,0,1,,0,,,27.6667,182.833,671.25,4216,3,12,29,28,3,1413,1000,7274,15,8,701,5,1025,7,3,1384,10
-1,15,2,1.6,0,1,0,1,1,12200,,27783,87,1686,0.1875,99,465,0,1,15,32240,36397,,87,,,31,2443,305,7039,7286,2961,8735,5,21461,47577,24533,15664,2822,1781,5657,34627,140785
-1,2,15,1,2,0,2,0,2,2299,,6341,3474,41,5.33333,554,1243,1,1,2,6341,6341,35,212.75,1346.33,8048.2,2966,6952,5705,15,11594,5857,308,29716,7428,1341,1440,1554,239121,2674,1675,9771,10124
-1,1,16,5,1,4,1,0,1,4023,,9905,6195,4,8.5,278,451,0,0,1,22292,,48,,754.25,8731.64,0,15,12,5564,11392,10,28,8945,1444,2939,9443,2940,19,9961,119,6062,7
-1,17,0,1.58824,,0,,2,,,,26863,,7806,0.0555556,0,3363,,2,16,43596,25428,,,,,0,3024,95,1295,940,1438,13125,191,8232,2946,11811,5544,12980,284,1027,166,79
-1,5,12,4.8,2,4,2,5,1,422,,28680,9835,24,2.16667,720,1097,1,2,5,130586,33087,8,,1100,16229.6,6,1055,177781,1044,2942,247,2449,2950,31502,1610,9964,11642,8610,4344,3087,37041,13047
-1,14,3,1.85714,0,1,0,2,1,1557,,5627,269,14556,0.266667,554,1183,1,1,12,11455,6930,,160,488,,362124,8501,1336,28494,66525,13250,19298,23386,15639,3246,15,30224,288255,22559,5041,33,915
-1,16,1,0.9375,1,0,0,1,1,95882,,18253,175,5825,0.117647,685,1841,0,2,11,19167,4024,,175,,,42628,18802,73283,105,13315,11221,1603,2795,44383,170,1555,27982,494,9505,19515,1930,1568
-1,1,16,1,0,0,1,0,1,6305,,10477,1567,301,8.5,326,4020,1,0,1,10477,10477,12.8,130,764.5,6720.33,513979,86118,7494,28,271,727,14,3,24,5,231,1381,27145,50562,11828,14,61703
-1,16,1,2.6875,0,2,0,2,1,41506,,21866,327,43,0.117647,1529,2393,0,2,16,44114,28270,,327,,,14898,1393,11468,1216,4011,32127,3077,1304,12966,37205,13037,34354,7151,8672,1724,10180,4321
-1,12,5,1.58333,2,1,1,1,1,130613,,23069,3795,17018,0.461538,729,866,1,1,11,24054,40845,53,136,1118,17615,35224,224435,5364,79240,94856,9109,50240,70678,52676,29469,15798,52749,26970,16843,9875,6266,5132
-1,9,8,1.77778,1,1,1,2,1,29,,11749,347,13131,0.9,743,978,1,1,8,27442,6895,34,206.5,939,,439453,8396,881,559,1885,1422,3735,18,482,43,7023,1337,664,2716,147,2443,462
-1,7,10,2.71429,1,1,2,1,1,13357,,8589,378,21,1.375,292,1405,1,1,6,14362,6112,15,84,447,3140,22,1137,14926,3019,61892,42784,2742,527,711,150,1383,112,92,7,46,41,5
-1,1,16,4,2,0,2,0,2,8372,,15244,2749,3,8.5,498,1102,0,0,1,28916,,56,249.5,772.667,10623.7,22,7,6,4462,1237,149,189,2,1462,10,2891,3,418800,9,16,2,27171
-1,14,3,2.07143,1,1,1,2,1,501,,2916,624,159,0.266667,302,409,1,1,14,6094,2571,,105,,1661,12,543,5327,14399,17348,17341,1312,7050,1481,63,2926,17049,6292,2694,1255,9893,506
-1,0,17,,1,,1,,1,3354,,,8760,,18,406,0,0,,0,,,,197.667,1060.44,27755.2,36,10,3,1183,76,5,105,8,15,8,70,20,3,44,58,9,43
-1,8,9,4.5,2,2,1,2,2,6275,,21419,13913,146,1.11111,1226,1133,1,1,8,59518,30678,,317,1117,46704,10323,5573,7186,122,7345,19896,4,1435,11561,41900,25769,15771,19001,7107,179,1245,21556
-1,11,6,3,1,2,1,5,1,82,,16976,155,26993,0.583333,202,475,0,1,11,44268,24956,8.5,252.333,,,9,236,8,917,3502,175,2821,842,214733,47537,96,78863,1,361,22707,21726,61216
-1,17,0,3.05882,,4,,4,,,,47065,,215,0.0555556,0,534,,0,17,96323,126976,,,,,5,1202,10,1057,69,419,2851,84,2662,64,1098,457,4832,1437,869,58,5919
-1,0,17,,1,,2,,1,89,,,863,,18,351,0,1,,0,,,22.1429,180,995,5720.5,1029,43,74,106,58,17,62,443,949,38,8,7,393,1,2359,3,104
-1,4,13,4,1,1,1,1,2,22,,18767,1150,22,2.8,311,454,1,4,4,45217,3693,12.25,120,1063,2632,0,1361,104,2771,177,47,939,28,212,252,3934,238,4428,62,5468,230,2953
-1,3,14,4.33333,4,19,9,14,2,1461,,7454,13572,38,3.75,460,288,1,1,3,16929,3204,,99,1318.25,21383.8,16,43,4592,145,580,11,1726,2024,895,455,1,30,41,5143,102,9,7
-1,7,10,1.71429,1,1,1,1,1,57517,,7498,140,1945,1.375,394,640,0,2,6,9166,7988,17.6,137.333,449,,143,3966,5748,3052,380,1103,20195,35925,20073,32107,1085,17244,1465,1271,8830,1332,357
-1,0,17,,1,,3,,1,33716,,,700,,18,419,0,1,,0,,,19.8,213.5,644,4670.5,776,1457,3343,240,91,22,13,9,20,782,6224,27,1512,855,1444,2783,155
-1,6,11,7,1,13,1,14,1,1363,,9602,3341,41,1.71429,233,543,0,1,6,27379,7030,,,811.25,5364.8,0,46,25,59,8649,219,1107,428,86,661,4849,13,9718,1204,30,15,231
-1,5,12,4.2,2,7,2,9,2,1716,,12665,3354,1080,2.16667,380,433,1,0,5,23818,11768,38,127,956,7060.2,3380,1035,8539,419,1468,4327,177032,18465,10089,28715,91143,35920,1493,395,2865,11611,1269
-1,0,17,,9,,9,,3,16680,,,15408,,18,1185,0,2,,0,,,67,288,642.333,22204.4,22,946,224,89,643,26602,1800,30,52,173,993,280,96,1005,19319,1279,2536
-1,0,17,,7,,13,,4,2384,,,16933,,18,572,0,1,,0,,,57,,752.333,22383.8,0,424,62,1339,7,23,65,1288,6,888,12,24,143,1445,425,37,735
-1,2,15,2,1,2,1,2,1,94,,60293,2753,66,5.33333,372,1159,1,0,2,110709,110709,60,126.6,773.667,6381.33,7482,19935,14363,5849,35900,75628,31360,24477,19954,49319,15457,11682,32819,4,1607,93,45889
-1,17,0,2.88235,,1,,1,,,,34963,,23,0.0555556,0,934,,1,17,70394,74852,,,,,63458,106433,153,11910,2545,31,3686,2165,60391,157817,3031,2776,257,1324,4445,2949,20136
-1,12,5,1.83333,2,1,1,1,2,297342,,23300,455,95,0.461538,522,1033,1,1,12,39775,14435,36,243,876,,9,4448,5692,864,374,183252,37569,25349,10711,8522,1123,59303,40395,2952,64740,8,28887
-1,1,16,18,0,44,1,0,1,66,,12025,4466,4,8.5,253,381,1,0,1,70227,10683,,228,783.8,7702.14,5,15,959,2,1,5,5,12,7,26,26,2,10,2,14,3,8
-1,16,1,1.375,1,1,0,1,1,828317,,8005,4119,2255,0.117647,245,650,0,0,14,8373,8335,,,,4119,266214,5617,1,9114,1020,26,11793,403,9351,47,146,1407,9093,941,1318,8661,5719
-1,1,16,1,2,0,3,0,2,188,,13216,12047,1364,8.5,552,997,2,1,1,13216,13216,6,261,925.5,19784.9,31583,6780,43848,40226,3811,4677,11385,18604,2291,39754,212610,43890,8124,236492,131905,8561,268575
-1,5,12,4.4,1,12,1,20,1,1010,,16246,3764,87810,2.16667,765,840,1,0,5,22749,17038,5,,1000,4696.43,7,211,350,16,1113,278107,63572,110447,30370,104805,17620,32700,181,69087,7503,73009,198
-1,8,9,1.5,1,2,1,2,2,1955,,7274,160,174,1.11111,911,1750,0,2,8,7771,8816,11.6667,323.5,723,,6,17272,90804,8630,1605,1328,21484,129,5679,3339,1039,6064,18,928,11596,374,8209
-1,0,17,,3,,3,,2,193,,,1239,,18,460,0,1,,0,,,18.3333,314.333,917.333,2910.8,802,49,367156,158631,14364,8503,54,11921,99022,380,9,75713,223252,41760,658,11210,157
-1,11,6,2.72727,0,0,1,1,1,7027,,25378,419,19,0.583333,259,511,0,3,11,56761,18692,64,410,807,,28,506,721,3172,4270,236,1659,2698,3003,87166,24542,709,2113,10363,365,831,148
-1,5,12,1.6,1,2,1,2,1,53775,,4169,948,17282,2.16667,356,557,1,1,5,6650,6650,8,164,1019.67,2599,21,6,3716,1488,48,1634,6837,17417,53085,53593,7227,6348,3815,8422,41941,158147,58261
-1,17,0,2.47059,,0,,1,,,,17887,,14435,0.0555556,0,408,,2,16,44761,5732,,,,,17272,62807,25142,15828,104340,150,6320,938,11564,1049,545,5346,1580,1581,1859,5313,2514
-1,1,16,4,9,5,11,0,5,141,,2731,3136,12,8.5,454,772,1,3,1,5245,5245,,,894.167,4817.75,15607,9,8,202,84,35,6995,1613,6790,356,1119,1413,8954,2526,6254,1095,4
-1,3,14,1,1,3,1,2,1,47,,6847,2415,3831,3.75,909,1486,1,2,3,6847,8101,23.6667,236.5,879.25,9756.67,6,14934,13769,21207,51,13,2963,10456,4,8889,8,2444,5705,115,112232,53,1322
-1,4,13,2,1,1,1,0,1,254,,10609,324,1406,2.8,412,1416,1,1,4,20586,1330,9.5,188.375,894,,9062,67,534,63,301,2,1274,12,4,245,1390,5388,1445,246,6874,1552,207
-1,17,0,1.23529,,0,,1,,,,50204,,6812,0.0555556,0,785,,1,16,51190,35211,,,,,0,67,4295,5454,3080,3919,5693,554,796,536,132,2697,75,1314,11748,2503,6042
-1,0,17,,2,,3,,2,2286,,,1969,,18,681,0,2,,0,,,30.75,195.833,1122,9228.67,0,5915,1224,24827,6889,2520,11349,10108,356,7326,4442,4197,20342,25735,7044,9697,30841
-1,1,16,1,1,3,1,0,1,97801,,3466,188,817,8.5,476,1753,1,5,1,3466,,23.8462,173.5,,2358,3,179,236423,9,15,10,5443,5,65,29,22,17,167,4,1023,190,612
-1,5,12,1.6,0,3,1,4,1,257156,,20562,3342,8,2.16667,253,1201,1,5,4,41185,41185,8,103.5,780,18755.5,30,60,12,23,11,25,517,214,372,1665,8423,15425,21,105,5478,139,49
-1,2,15,2.5,1,1,2,1,2,91158,,11565,1917,10,5.33333,474,1050,1,0,2,19363,5856,,207.75,929.4,4272.8,292,179,8,16,17,13,42,4,7,76,973,34,404,4305,1370,184118,5810
-1,16,1,1.5625,0,1,0,1,1,52,,7136,3,113,0.117647,212,830,0,1,16,11422,13604,3,,,,115,2689,5827,7202,6485,4371,3697,16396,27105,166,14530,14055,387,146,126275,28494,27247
-1,4,13,3.25,1,3,1,2,1,39047,,31271,4923,6,2.8,849,804,1,1,4,71869,14837,7,265.8,660,12398.2,30832,3,1752,15642,14555,4940,62329,10466,12204,176,80,8491,22,1240,16126,4209,360
-1,8,9,0.625,0,0,0,0,1,242,,16726,337,10320,1.11111,315,1471,1,1,4,16865,16865,37.6667,169.2,,2076,14444,212829,27043,119,75,10,17,55,6,13,20,3199,850,465,1645,817,4205
-1,9,8,2.77778,3,4,5,8,3,10851,,32047,13287,46,0.9,551,1757,1,0,9,68534,24963,,360,542,26077,9,313,1642,217,9424,1560,18793,35817,218,116644,178248,31868,1,183,231590,60357,200464
-1,3,14,3.33333,5,3,6,2,3,1071,,38181,2333,1266,3.75,523,1410,2,2,3,75462,74861,31,238,628,5152,4975,802,2819,1537,34,4920,19,7766,107,2863,656,887,1272,116,18,10,6
-1,17,0,1.82353,,1,,1,,,,5894,,127,0.0555556,0,1070,,2,17,8427,5097,,,,,0,11685,7546,1215,3490,844,2813,1075,8871,93,835,98,236,362,185438,5410,18889
-1,14,3,2.07143,0,1,1,2,1,6,,39742,83,222,0.266667,706,1317,0,3,13,65669,21077,27.5,194,,,0,138,35362,5931,1398,95187,34278,2087,6984,2788,5405,3219,10326,17255,4124,247,9
-1,5,12,2,1,2,1,2,1,1863,,15063,286,193,2.16667,487,905,2,2,5,31034,24153,35,145.25,678.5,,41379,17407,2777,92381,331398,1046,20,286,8335,1604,4243,2094,597,1437,1485,7530,8296
-1,5,12,0.8,1,1,1,1,1,13,,7416,1938,25,2.16667,332,968,1,1,4,7416,6959,13,124.333,777,6582.67,0,1494,5357,2992,56278,287728,229213,3,6,4,2676,7277,1368,41980,9878,5856,2
-1,9,8,2.55556,1,3,1,3,1,66651,,32278,413,34,0.9,629,2442,1,1,9,67887,11667,21,,469,,53,3226,5428,279,12975,11442,4,4272,1474,60238,14730,4368,1097,1344,93673,40,65095
-1,7,10,3.85714,1,2,2,2,1,6664,,9475,1936,482,1.375,643,800,0,1,7,26918,12646,10,344,1050.67,8110,68755,5927,56940,90032,41722,17817,111992,24557,45815,39579,8376,1229,6263,4201,4172,10059,18
-1,15,2,2.46667,0,0,0,1,1,3304,,43704,157,423,0.1875,998,2264,0,1,15,76026,46941,,157,,,0,480,947,433,30,3210,1056,277,122,1431,36,1609,71,652,12055,1465,1220
-1,0,17,,1,,1,,1,5,,,2851,,18,248,0,1,,0,,,22.7143,377,1215,7380,1335,45,34,365,29,6,61,874,75,55,3,4,3,18,14,121,151
-1,2,15,1.5,1,1,1,0,1,37540,,783,207,90559,5.33333,556,4964,0,0,2,977,977,23.3333,111,765,,63,4333,17488,38684,2751,19,493,713,2228,983,6887,4520,1554,279,1341,5,69440
-1,0,17,,1,,1,,1,11,,,6002,,18,521,0,2,,0,,,31,243.25,820.143,19057.8,293300,78,13,3,278,15,23,5,764,21,3,21,13,253,11,17355,3
-1,1,16,2,1,0,1,0,1,10,,643,800,3948,8.5,341,1152,1,3,1,797,488,31.6667,221,756.75,8484,47349,14,41,159,12,6,31,59,69,11,951,38,39,72,3,97,169
-1,1,16,3,2,2,1,0,2,60223,,11079,2463,6,8.5,423,1337,1,1,1,21877,873,14.8,286.6,908.5,9020.75,142952,112808,1276,178661,18505,7,633,31698,31144,41073,18795,9,12639,8774,3877,20,109830
-1,0,17,,0,,1,,1,376995,,,2670,,18,1034,0,0,,0,,,20.8,238.2,1017.75,13339.3,31,264888,129,96851,44,21,17184,25,21603,148261,12557,19996,65162,20,6904,59595,30
-1,16,1,1.6875,0,1,0,2,1,5,,18283,292,314,0.117647,206,318,0,2,14,24801,22895,,292,,,5,6488,2921,596,2186,14333,17213,908,1807,66454,126579,5510,4738,19777,187,1541,956
-1,12,5,1.83333,0,1,0,1,1,14274,,27941,924,15541,0.461538,681,1431,0,3,10,64202,94768,,150,958.5,2401,0,17536,132460,7599,2268,8588,1535,427,2721,83,484,604,16577,4062,18886,196727,28499
-1,14,3,1.71429,1,0,1,1,2,2050,,24255,87,394,0.266667,558,1103,0,2,14,29448,28421,,87,,,0,50504,1369,221917,3810,11825,2919,10036,1251,24539,1566,24525,5521,1872,11267,1088,14714
-1,15,2,2.53333,0,1,0,1,1,31,,61076,311,6,0.1875,225,1340,1,1,15,121654,85835,,311,,,0,66,35,1347,26,20032,5749,39,7188,1505,2666,215,1336,94,5643,2814,149
-1,1,16,2,2,1,2,0,1,14256,,12803,12726,30,8.5,488,321,1,0,1,17862,7743,,126.5,1034,15800.8,155320,1225,36083,1397,41,11,95,15,1013,478,59,183,575,91,8,1378,17
-1,0,17,,1,,1,,2,3653,,,3726,,18,934,0,1,,0,,,48.5,196.5,681,8671.57,30056,180,87,27,178,46,23,38,82,118,48,136,908,125,424,499,950
-1,2,15,6,2,6,2,2,2,386,,28074,3271,284,5.33333,541,776,1,1,2,69575,4404,35,121,1145.25,7948.8,132538,239,3,227,24,1434,15,7,817,95,33,205,13,46,2826,12,9735
-1,1,16,1,2,0,3,0,1,10130,,7945,785,224,8.5,491,2006,2,0,1,7945,7945,50,176.667,971.833,1874.67,741108,12170,387,9083,8,50,25,2002,403,22,168,8752,990,37,30,35,1634
-1,0,17,,3,,5,,1,8180,,,2909,,18,575,0,1,,0,,,18.5,328,929,10704.8,564896,24543,379,20,621,184,143,1029,5180,2797,3587,17,193,13,23,771,547
-1,16,1,1.5625,1,3,0,9,2,326681,,17901,1477,16918,0.117647,170,594,0,1,13,24629,25446,,,1477,,0,43214,34581,14174,12958,410,25559,173,109235,8900,1172,768859,91201,221741,8548,11243,8827
-1,17,0,5.58824,,5,,5,,,,21774,,8,0.0555556,0,706,,2,17,70570,35524,,,,,4,6601,2892,5666,31170,1821,1630,31381,2775,1230,1420,7148,24811,1414,17648,16734,8464
-1,1,16,2,2,0,3,0,2,21869,,67604,9486,1,8.5,863,665,1,0,1,131909,,24,117,760,21579.3,28,29769,3156,18305,17,1558,187296,72251,14436,776,179,193,1348,86,52,5581,7
-1,5,12,2.4,1,2,1,2,1,42,,17260,234,4,2.16667,1111,1824,2,1,5,29499,22432,29.6,210.2,806.5,,31,11,228,109,21,83,63,41,57,806,19,1761,80,46,838,450,1066
-1,1,16,3,1,5,1,0,1,635,,207,423,155,8.5,587,3416,1,0,1,594,594,20.8333,248,613.25,2955,40250,36,226,63,3,22,60,3,9,28,6,3,1847,1466,24,660,12
-1,0,17,,3,,3,,3,46995,,,8913,,18,814,0,0,,0,,,13,,699.25,14877.1,1434,1151,47,1152,47,1319,22,8,88,218,17,32,9,1067,6249,22537,64
-1,16,1,2.1875,0,1,0,4,1,1068757,,5606,706,2681,0.117647,62,1286,0,1,16,8380,4552,,,706,,181674,72008,6992,1274,7306,1493,27652,2756,10231,2757,8366,1373,50823,34488,35663,2385,42199
-1,0,17,,0,,1,,1,367,,,3331,,18,234,0,1,,0,,,1,200.5,1013.43,11349,5,10240,21,2493,3,6,3,101,90,23,13,36,14,53,49,9,1119
-1,2,15,11,1,6,1,5,2,78680,,24396,3014,6,5.33333,280,487,0,4,2,235194,232867,33.5,161,997.667,6500,310,97,26,5457,1414,733,26,643,1182,7,10,156,224,162,1080,169,7
-1,14,3,1.07143,1,1,0,1,1,546839,,2129,332,637,0.266667,1197,996,0,2,9,4551,2011,,168,660,,17,7271,832,340,3060,18309,7674,2263,5760,1887,1400,2839,1375,230,5851,4279,15358
-1,0,17,,2,,3,,1,66,,,2206,,18,468,0,2,,0,,,8,270.4,903.5,6144.8,89265,5,22,1265,48,14,9,122,37,33,13,14,11,465,711,416,5831
-1,13,4,1.84615,0,1,0,1,1,66746,,7351,81,102,0.357143,559,684,0,1,13,10472,5060,,81,,,632526,103231,66235,96426,6141,44544,48689,10455,5470,6288,3875,67,1176,25,21568,10588,7
-1,0,17,,1,,2,,1,30301,,,822,,18,333,0,1,,0,,,1,251.571,936.75,3821.5,17,30,11779,11743,11,3,28686,892,32,3653,881,2615,26,7182,20068,382,27702
-1,1,16,1,1,6,1,0,1,27,,465166,2870,4,8.5,446,479,1,3,1,465166,465166,16.75,386,1043.5,5900,1306,5826,17,2605,1201,86,84,4239,3010,387,7012,15585,475,4,21,95,8386
-1,14,3,2.14286,0,1,0,1,1,61229,,16576,790,113,0.266667,433,1691,0,2,14,26563,23679,,135,,2101,60,1090,69619,19995,24170,1425,376,10198,4161,1078,10180,34619,8881,17292,48837,24407,1667
-1,17,0,1.88235,,3,,3,,,,11500,,5685,0.0555556,0,1216,,1,17,18617,15179,,,,,18,184,34108,109,241,711,1987,1711,1221,9392,1563,9910,4304,1965,1610,9627,12705
-1,16,1,1.375,1,0,0,0,1,1015,,65517,121,10091,0.117647,120,2913,7,0,14,84784,51595,,121,,,4,24374,26041,4575,260297,142439,180221,28601,133913,30317,40196,49282,3355,2535,3865,11852,9742
-1,0,17,,2,,1,,2,26113,,,4012,,18,743,0,1,,0,,,37.5,172.5,903,9119,35,24,527052,19,9,4,72332,15436,13193,8634,2713,12123,25556,30336,76270,18755,139513
-1,0,17,,2,,3,,1,43580,,,1063,,18,905,0,2,,0,,,,182.6,737,2815.5,367042,278,180,1123,2023,1277,1479,823,1772,11361,11659,34,43,8627,15884,72,3892
-1,10,7,2.2,2,4,2,3,2,101186,,39138,2393,384,0.727273,533,602,0,1,10,58658,37313,,,905,2987.6,43086,2858,16409,21223,32,16,138525,56912,84,6,2929,6394,19876,7143,22845,5437,2224
-1,14,3,2.85714,1,4,0,5,2,171120,,33127,472,37006,0.266667,377,2207,1,1,14,65913,27675,,,472,,41,132171,86220,31907,14518,97766,133,18175,245010,401,7184,201174,4630,113822,1543,356928,406078
-1,3,14,4.66667,2,7,2,8,2,775,,16170,2855,6,3.75,959,1479,1,1,3,64518,8764,22,117.5,945,7179,2,1124,6843,1047,55543,412,784,3075,147,1063,136,2526,48827,1839,7,5588,1294
