#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18,gap19
-1,0,19,,3,,3,,2,6,,,652,,20,410,0,2,,0,,,28,151.571,730.571,2051,43,100,19,846,13,2122,9,2248,7,674,17,37,5,569,2,171,1452,534,985
-1,2,17,2.5,0,1,1,0,1,9,,13037,359,2,6,458,1517,1,0,2,14249,11374,19,118.4,844,2005,3,11,23,50,586,1255,3901,31610,22,8,22,1946,5,97685,57140,3,5744,4,6
-1,7,12,2.71429,2,1,4,1,1,69759,,38033,4111,19,1.625,464,723,0,1,7,74336,29100,,172,645.333,5902.5,9,37402,3151,8,367,7,60200,55935,4599,1464,15645,4093,3566,6988,15727,26,19974,41,8730
-1,4,15,1.5,1,1,1,1,2,144,,12079,413,8,3.2,587,1199,2,3,3,25816,5637,30.5,94.5,841.5,2393,21,82,145,1666,922,155,107,38,262,2857,187,6,29,1005,150,385,1029,14,977
-1,19,0,2.15789,,0,,1,,,,16799,,6,0.05,0,2291,,2,18,29798,32687,,,,,0,2268,189,8976,4604,1258,18836,8789,1263,1231,1576,759,63,142,159,5852,902,2104,123
-1,16,3,2.6875,0,1,0,1,1,68,,62679,305,330,0.235294,1504,803,0,1,16,111569,51225,,76,533,,9928,3516,504,2920,1008,3436,1346,6653,16318,17539,67332,36816,116893,3590,15669,4196,257,24345,2449
-1,14,5,1.57143,0,0,0,1,1,29,,21516,1076,12,0.4,201,1281,0,3,11,36056,15312,26.5,73,,2626.5,13,513,8,1299,1146,36,37840,3,9405,3447,739,589,122,2658,5642,3163,990,57,7
-1,1,18,0,1,1,1,0,1,253217,,,1672,,9.5,415,2059,1,0,0,,,38.75,184,846,5261.2,89576,3,11499,52240,72394,239034,24,517,3,7,3,5,129,7,3,3,77,11,5
-1,1,18,4,3,3,6,0,2,5538,,173,14314,250761,9.5,1397,1808,2,0,1,611,,13,221.4,971,29912.4,264,3208,202,1175,4301,838,239,66,453,2163,27,7277,1267,50,71,292,374,44,6
-1,2,17,1.5,1,1,1,0,1,4537,,2058,687,163,6,852,1550,1,2,2,2105,2105,36.375,201.4,953,4241.5,535152,63577,7540,1055,21580,5749,78,1328,1233,2778,65194,2775,3278,26654,889,11058,14068,451,2673
-1,7,12,3.14286,4,3,7,2,2,79480,,20510,4714,7,1.625,850,1289,1,2,7,38375,40991,29,255,998.25,10407.8,3329,5340,430,973,1465,107,1504,57577,234461,26443,312528,11349,203024,139816,27323,2,5498,107060,151080
-1,16,3,2.5625,0,1,0,1,1,3825,,20586,47,456,0.235294,775,521,0,1,16,42181,30635,47.3333,,,,3,7501,4395,7021,51877,48768,382,1350,25989,9793,2,185739,172860,8481,118137,10384,21615,5438,43123
-1,11,8,1.36364,1,1,1,1,1,4138,,3416,2037,14266,0.75,410,1666,1,3,7,7009,4684,19,174,1100,3707.25,22738,2533,569,1000,276,3231,9940,53,6580,7820,64721,4217,337,1060,10298,105173,35595,79504,8875
-1,2,17,5.5,2,7,2,3,1,2801,,9689,4532,11,6,501,612,1,5,2,27236,2927,53,254.667,960,8481.25,10,27,9,13,55,4,38,79,13,119,9,34,1057,186,139,47,1024,2945,154
-1,12,7,2.66667,0,0,0,0,1,21,,32175,451,17,0.615385,182,435,0,1,12,46338,32861,23,134,744.25,,0,55809,105132,87632,22094,23320,41650,16236,7648,91131,3,19525,1393,1432,1323,1622,3776,2818,593
-1,6,13,0.666667,0,1,1,1,1,96169,,572,371,536,2,536,1640,1,3,4,572,572,28.3333,183.75,538,2728,408840,1524,2762,158686,7963,686,2320,17,21,25963,2087,21542,5271,27,30,3946,344,25551,349
-1,17,2,1.76471,1,0,0,0,2,26,,10560,109,13,0.166667,602,2141,0,3,16,18448,4123,11,207,,,8,991,34,155,44,90,127,1039,176,56,448,692,43,184,15993,1090,61,20608,21632
-1,9,10,1.77778,2,4,1,5,1,4989,,5836,782,148,1.1,1039,1585,1,2,9,8414,6372,,223.333,830.833,2168,252,4824,17,42,79,18,1359,4170,892,38,2646,234,145,6027,41227,11660,1750,1356,1534
-1,0,19,,6,,17,,2,78947,,,4249,,20,606,0,1,,0,,,5,185.333,583,9381,28,21,3824,19,23,230837,734,103539,22,109630,349159,32,5,14,26,584,31,137368,63044
-1,0,19,,1,,1,,1,72,,,656,,20,949,0,2,,0,,,13.8,230.375,915,5979,855286,1167,22,1804,13,23,166,5698,1404,15,23,39,89,127,29,1047,75,24,1110
-1,0,19,,4,,4,,2,64633,,,1757,,20,314,0,1,,0,,,22,322,842.125,4083.83,0,48679,247,2811,32,7371,4243,4125,1238,9000,35915,4,30410,4191,176,15574,4167,2882,1576
-1,1,18,3,2,2,2,0,2,516,,4958,1069,20,9.5,851,2424,1,0,1,13302,13302,19,185.714,1050.4,4209.33,515840,192,9444,13,40,194,9879,7450,8458,49,5,19,9,1237,173,2,8,3,39
-1,11,8,1.54545,1,2,1,1,1,177944,,42655,3542,172,0.75,1552,1424,1,1,11,53625,54362,,213.6,1234,13015,13001,7069,1502,1376,1295,16176,1335,2982,5761,2738,5697,5496,7686,27043,1434,4454,106578,93,94807
-1,15,4,1.33333,1,1,1,1,1,189996,,5363,130,235,0.3125,493,316,0,1,13,10728,5512,3.5,257,,,158,12655,212669,154961,18673,1177,1520,149,1114,5993,41,1363,71,110,1326,2908,8571,35734,78
-1,0,19,,1,,1,,2,5206,,,1007,,20,1362,0,1,,0,,,32.6,192.4,856.714,6001,22,129,986,2925,28,301,5602,6971,141,1517,1290,5727,1417,18,39,74,1439,528,6618
-1,19,0,2.52632,,2,,2,,,,20543,,19,0.05,0,1337,,1,19,50332,23952,,,,,13,23859,119543,2191,17852,887,13837,12806,8591,8533,36433,12795,5782,33291,3836,5964,11665,52377,24139
-1,13,6,2.46154,0,1,0,1,1,65270,,16780,130,50,0.5,432,714,0,1,12,26159,21834,6,71,490,,1,275200,1278,1290,82,7633,10552,100277,50652,935,9174,56,736,1924,981,3179,205,166,704
-1,0,19,,0,,2,,1,3487,,,349,,20,526,0,1,,0,,,27,150.75,880.5,1747,0,12147,12,14,11,3070,13,9,16607,2022,9,27376,1338,20,7309,5,16,11504,21541
-1,0,19,,0,,1,,1,3127,,,848,,20,279,0,1,,0,,,32.5,134.4,719,3435.75,34,11,1088,8,2700,2862,6042,4219,1046,168946,355506,84,4,6,1020,19,17,11,62
-1,16,3,1.5,0,2,0,2,1,899,,46155,140,9868,0.235294,716,1268,0,0,15,62112,58098,,140,,,525381,99393,12222,2137,28824,40462,1551,1093,63606,1434,1081,1849,15585,522,15452,52108,14387,2902,10401
-1,17,2,2.76471,0,1,0,1,1,126,,21819,405,10341,0.166667,266,802,0,1,17,50969,57852,,405,,,0,24121,11427,13471,34206,234,5512,11397,86,13163,59229,22601,206,25760,18624,1564,31677,17,11633
-1,14,5,1.92857,1,2,2,2,2,20,,3867,729,5080,0.4,487,1277,2,2,13,5957,3412,,385,534,1954,12,15570,17236,297,56,8661,51627,159,1247,72,27,5919,25571,57984,790,3395,2445,97257,1127
-1,0,19,,2,,2,,3,953,,,1396,,20,460,0,1,,0,,,32,164.875,1067,4796.2,12349,52223,9651,6394,55,818,3525,10785,31007,36986,1703,38680,121,24704,22741,21791,9759,21594,28810
-1,2,17,3.5,1,4,1,4,2,62505,,14414,11493,7,6,851,843,0,2,2,28799,4569,,283,1024,14708.3,24,34,9,152,1080,1485,18,25,114,5,57,34,11,6,3,10,17,22,1093
-1,18,1,2.88889,0,1,0,2,1,9,,31962,16,6,0.105263,91,699,2,3,18,77912,41906,16,,,,8,17345,848,44,577,17175,720,2246,28251,9777,7133,541,4315,1054,4819,6731,17175,44151,1239
-1,8,11,1.5,0,0,1,0,1,128516,,11233,609,482,1.33333,444,611,1,1,7,25273,6351,31.3333,159.333,625,3626,0,4064,9998,11908,15730,254,57736,33170,29592,8,20,62,9,10,6,5,62,1664,4457
-1,1,18,4,2,1,4,0,2,7,,36466,210,1,9.5,498,644,1,3,1,98886,19626,27.1429,220.375,609,,12,20,14,4,5,23,6,9,560,531,17,3,12,18,12,205,18,15,34
-1,15,4,1.66667,1,0,2,1,1,254027,,49076,223,4317,0.3125,1670,2819,0,1,15,52592,48397,,222.75,,,43213,287536,8980,112218,95287,50380,18678,17321,19,15691,54,8501,1407,14,7,239,2476,129,2850
-1,6,13,2,1,1,1,1,1,97705,,14427,797,414,2,294,538,0,1,6,27176,641,19,161.75,790,2858.5,0,34,424647,260503,92391,1052,8,5,4,89332,52,3,14,10215,8475,321,93336,271,47189
-1,0,19,,1,,2,,1,1202,,,937,,20,992,0,1,,0,,,32.5,274.5,779.5,4442.67,91012,2675,5952,37,3245,592,146,207,1106,87,798,33,1926,3032,697,7,3426,5741,2882
-1,0,19,,4,,4,,3,14303,,,4837,,20,863,0,1,,0,,,11,290.667,1138.5,8532.89,0,4376,4407,5517,1256,12,21855,209,11359,2297,10,4817,5817,5825,21109,2838,4398,7531,7
-1,7,12,1.57143,1,1,1,1,2,41978,,1315,4617,121271,1.625,585,1794,1,1,7,2186,1189,66,291.167,816.5,17321,0,1637,21344,51186,228675,286519,1376,28597,6,334,290569,3106,36055,1128,2972,109547,280330,11838,2
-1,8,11,2.375,1,6,1,8,1,162,,16041,1429,75,1.33333,284,575,0,1,8,38081,10909,32,285.8,,3557.75,259,1303,295,7336,5685,1509,27431,1280,13,155,1325,119,15620,42,64,54,26,1471,2719
-1,0,19,,1,,1,,1,44298,,,5024,,20,541,0,1,,0,,,24.3333,263,785.667,13166.7,15,20,151,752,551,7,861,91,851,525,53,1404,3,752,116,5,122,2766,2711
-1,16,3,1.8125,0,1,0,1,1,130704,,8312,260,441,0.235294,489,865,1,1,14,10973,9856,1,204,575,,370733,88565,30186,1438,8645,140200,152038,39444,1269,43121,138341,30224,93681,109128,7321,20371,1165,1385,431
-1,17,2,2.35294,1,1,0,1,1,719,,13644,448,4794,0.166667,376,1852,0,1,16,24241,13154,,,448,,0,1379,15835,1385,34072,1912,4419,1020,3468,16636,53960,111069,77203,44,8,13441,89131,8540,345
-1,0,19,,1,,1,,1,1858,,,436,,20,425,0,1,,0,,,21.3333,217.5,807.571,2002,1445,8,10,1908,3733,123,177,1426,91,94,1349,435,673,144,10,220,5837,68,87
-1,19,0,1.36842,,1,,1,,,,11293,,3466,0.05,0,1315,,1,17,14381,8559,,,,,33,2649,804,747,21,930,1789,105,7183,4151,203,455,14795,17059,7154,224,14759,1018,8655
-1,3,16,3.33333,4,1,6,1,2,10063,,37446,16398,386,4.25,369,814,1,1,3,67288,62751,,,1251.67,20184.5,35,221,13,33,1719,4184,9810,10089,338,8377,42,1431,20324,51,9775,11788,45,1336,15732
-1,13,6,1.84615,2,1,1,1,1,17694,,15583,370,23651,0.5,417,1136,1,1,13,22621,20842,20.5,364,605.333,,30,18991,2827,33012,233285,73142,92382,5831,76290,5795,23323,12,12,11,36,1089,2599,3348,1267
-1,9,10,2.55556,4,4,4,6,2,31646,,25363,3883,109,1.1,845,1105,2,0,9,48001,32600,,126.5,795.5,6621.4,0,21196,124380,84489,76197,12,2359,5055,20278,18697,12618,1901,9710,57383,18974,5519,18831,62325,17071
-1,18,1,1.22222,0,1,0,1,1,102,,30891,137,7984,0.105263,410,791,0,1,13,31318,43891,,137,,,0,36973,426,7099,102,5728,4458,3900,9029,24189,5663,3316,8624,8104,10400,7262,2968,8512,15520
-1,1,18,1,1,0,1,0,1,67802,,111,695,924,9.5,457,295,1,0,1,111,,29.5,180.429,1081,2269.67,2,45383,1397,624,9,576,14718,31426,69924,14989,7235,35423,12983,32304,17211,331183,4357,14463,227
-1,0,19,,0,,0,,1,1551,,,364,,20,750,0,1,,0,,,14.8,181.8,911.5,2020,0,4092,4551,8560,2718,1554,4129,4377,7228,48,1357,3,1363,5977,1320,12934,8606,165,1239
-1,4,15,3,1,2,1,1,1,498993,,11925,4110,207,3.2,688,752,0,2,4,49798,5625,,264,997.667,8191,37,63192,56285,2360,43117,4719,653,3509,50459,111,70677,7432,10,6,98551,33740,112705,5068,15717
-1,0,19,,1,,1,,1,24228,,,178,,20,917,0,1,,0,,,15.2,157.833,761.333,,0,175078,124,1422,187,1733,1037,126,332,838,3533,744,169,57,91,3989,30,1286,624
-1,13,6,2.15385,1,2,2,2,1,355514,,30328,684,31143,0.5,714,1012,1,1,12,62276,29155,,301.75,1448.5,,6014,52948,24661,2961,2049,129114,77111,78024,3828,89340,3061,8386,18826,2802,4646,40,4373,152230,57392
-1,0,19,,2,,2,,2,2664,,,1538,,20,835,0,1,,0,,,34,181.5,775.75,3607,0,1154,24,571,157,1982,534,107,742,195,67,406,7,42,83,847,497,742,43
-1,0,19,,1,,1,,1,1374,,,716,,20,363,0,1,,0,,,26.6667,349,677.75,4627.5,6,5,387,4,4,5,966,137,115,1528,4054,5,190,59,24,93,1008,49,97
-1,3,16,1.66667,1,0,1,0,1,32766,,5013,591,193597,4.25,516,3913,1,1,3,11218,1089,48.25,189.6,922.333,2785,0,388,1214,1373,81460,197,31,419,94,149,1384,605,5,16804,2258,376,65,5730,1264
-1,9,10,1.77778,0,0,2,1,1,104982,,15299,6822,320,1.1,862,1509,1,1,9,16408,16985,11,200.667,750,21785.3,28646,57056,32482,55,4889,7983,11,20588,417,23,64,7,856,1377,2866,51979,60955,21142,7
-1,0,19,,0,,0,,1,37585,,,154,,20,426,0,1,,0,,,26.5,200.4,806.5,,22,342,71,1327,45,103,2011,988,3125,2990,13,40,8,90,7902,30317,7353,16,86
-1,4,15,6.5,1,18,2,19,2,614,,7724,6417,10,3.2,195,932,0,1,4,25891,1963,,158,1091,9196.62,4225,34,11,42,25847,4349,375,3931,178,1616,9578,3331,70,7162,40,11243,18,78025,11455
-1,5,14,2.2,1,0,1,0,1,7,,7333,490,9,2.5,337,796,1,3,5,17828,17828,5,280,,2297,0,21147,476,170890,193273,124,17,36,5220,133645,14663,12894,1540,100,1031,25,14,118,54
-1,11,8,2.63636,1,1,2,2,2,24176,,15224,6441,25256,0.75,779,897,1,1,11,62232,8491,43,191,1163.5,12241,16,11351,1613,9045,6,169426,7810,418252,340,230220,119302,131402,131575,86430,12647,129271,3177,1415,18349
-1,11,8,1.63636,0,1,1,1,1,20509,,15120,4342,32433,0.75,213,1113,0,1,11,29554,26165,62,,,10048,10,3,270198,141274,6036,14523,2229,18,258,24415,2,55117,28737,18073,442116,117243,20180,12,77754
-1,1,18,1,0,3,1,0,1,28926,,15591,753,16,9.5,359,1527,1,3,1,15591,15591,13.4286,164.5,1081,2824,2664,5104,605,9,10,34,14,63,13,107,43,7,117,7,270,117,726,11,175
-1,9,10,1.88889,1,1,1,1,1,53829,,63635,3015,39402,1.1,367,965,0,1,9,76551,29671,,295,1104.4,8012.67,22,31817,5936,95260,48630,318,7344,4413,74865,16793,3187,169,8052,31,14,112738,318,51451,11153
-1,1,18,1,1,1,1,0,1,739,,131909,3184,10,9.5,592,237,1,0,1,131909,131909,10.5,265,993.5,4321.08,23,7,75584,6034,37,28,33,1129,87,209,88,3008,11,29,1057,81,10266,421,949
-1,0,19,,1,,1,,2,105,,,3414,,20,443,0,1,,0,,,10.2,273.25,1112.67,8626.14,177661,112004,59,6,20,751,342,9032,31,39,8,101,82,668,174,19,439,14,39
-1,0,19,,1,,1,,2,3776,,,5255,,20,468,0,1,,0,,,,,894.5,7870.8,18,8131,8593,2947,7119,171,20345,13,179515,11,11233,24649,13,7,4597,1185,13,6,37
-1,1,18,6,3,2,3,0,2,2695,,18623,5859,11,9.5,811,720,1,0,1,88276,4490,16,344,1038,10292.4,70835,7,98,41,503,7,9,4,7,35,477,1394,6,5,307,39,369,1221,11
-1,1,18,0,1,2,1,0,1,186533,,,775,,9.5,418,474,1,0,0,,,20,287.75,849.714,2257,246327,244613,10,6,6,6,8440,3558,28,6359,24956,87550,9902,2355,12,31,20,7589,7710
-1,15,4,2.8,0,3,0,3,1,51101,,27257,960,5237,0.3125,432,758,1,1,14,50132,24145,1,380.5,,3076,0,20429,5854,3,1402,1365,64,116,295,2234,43,14363,33144,49566,210281,27521,1525,939,5689
-1,11,8,1.81818,1,1,2,1,1,278068,,3645,1351,49320,0.75,1183,1421,1,1,10,5933,431,1,303,1320,4138.5,9040,917,4665,863,91,35960,79947,12627,1284,1184,176,101055,70330,5910,29813,1449,20246,2954,150070
-1,4,15,2,2,0,5,1,1,52,,106850,9077,272,3.2,304,941,1,2,4,250094,157524,61,,920.8,17375.7,2993,5402,63,231,1285,182,134,9681,3086,95,8268,26018,67903,56253,31342,10079,1664,125,7284
-1,19,0,1.57895,,1,,1,,,,16234,,615,0.05,0,625,,0,19,32236,31042,,,,,0,73447,939,7661,12744,60478,487,15674,41475,9812,18671,117660,28977,89653,14238,53176,9219,63444,61598
-1,2,17,2.5,1,2,2,0,1,22460,,3032,1410,6,6,913,1803,1,1,2,5702,5702,32.25,246.5,1138,4015.8,49209,1555,1062,759,7951,109,171,1225,16,97,1500,4293,10,1059,1825,21433,99422,73128,17316
-1,18,1,2.33333,-1,1,0,1,1,2514,,23872,582,479,0.105263,930,789,1,1,18,48845,30822,,,582,,39,4254,1664,18659,2514,251,17267,103275,30609,4432,36457,7853,527,4182,110,179,2831,85,4565
-1,0,19,,4,,7,,2,6606,,,1810,,20,328,0,2,,0,,,9,184.667,877.167,8126,0,145990,20855,681,37168,74259,172196,17373,99924,25135,38798,32706,432,240,4442,206605,5037,7,2435
-1,7,12,1.57143,1,2,1,1,1,545,,30094,3361,612,1.625,383,591,1,0,7,38354,24787,20.5,213.5,587,9565.25,0,1852,8,182,1370,29,5826,2493,1751,1513,107251,13564,923,99444,227776,5382,171719,58721,18
-1,16,3,1.625,0,1,0,2,1,275805,,19348,7736,581,0.235294,546,731,0,1,15,26121,26982,,,852,11178,3,54,320610,4171,38240,3073,1171,39880,2766,289917,62,15061,24,1280,1618,3134,5775,1551,865
-1,14,5,4.57143,3,7,4,9,2,7606,,35796,906,79,0.4,486,387,0,1,14,111604,76971,,127,1100.5,,899,3082,3276,2402,1414,1381,13577,1010,7268,1429,63185,60423,10605,41693,222812,45,4190,4245,138
-1,9,10,1.44444,1,1,1,1,1,130179,,3352,1473,6950,1.1,560,2275,1,1,9,3982,2992,46,369,962,3169.67,0,117697,13,8660,2687,4415,4822,4361,1468,52,958,16214,5112,23554,168,671,154,16,172
-1,9,10,1.88889,1,1,1,1,1,27,,27677,495,22,1.1,393,680,0,1,9,47544,37985,34.5,,758.667,2467,109,1305,1151,385,7021,44374,6488,128985,438030,17213,4355,1908,102,640,76,238,206,142,95
-1,12,7,1.58333,1,1,2,2,1,36963,,22166,1028,6884,0.615385,457,925,1,1,12,35554,42391,9.5,415,1338.5,2044,17332,109822,163,41,2338,29877,43,29,29335,70811,8351,28808,62946,82644,2932,67173,1451,6,66139
-1,16,3,1.6875,0,1,0,1,1,1241,,46355,702,96384,0.235294,297,604,1,0,16,67266,40016,,,701.667,,6,23,1610,1304,462317,1685,3310,3697,6411,26553,5733,1789,4019,142,2747,3662,10895,1707,1291
-1,5,14,1.4,9,0,31,0,2,235190,,48269,594,611,2.5,654,735,1,1,5,53904,42654,37.3333,233.6,1036.5,2291,9,11,7,5629,203,88,5,27,44491,4320,152,35795,2739,1439,7220,49055,12,20156,364550
-1,7,12,1.42857,2,2,3,2,2,51323,,5468,903,7597,1.625,367,736,1,1,7,6797,3673,18,207.6,1078,2536.33,13,8574,2726,1915,5332,10562,29833,10389,9998,14332,9988,10091,11703,166816,3005,27712,1048,7432,2787
-1,5,14,4.2,2,3,1,2,2,333,,15242,4683,18,2.5,1556,1644,1,0,5,43983,6506,12,258,814,18669.7,82296,1062,142,150,184,2678,1509,78,1116,17,4354,3068,1202,4353,44835,17297,9932,18747,11186
-1,4,15,3.25,2,7,4,3,2,496,,11352,5418,14,3.2,332,1338,2,0,4,21707,11173,21.6667,238.667,1141.75,17627.5,83667,76231,11246,1613,3118,9,5266,38926,123842,70679,30032,11901,1933,65739,2962,32,5623,1076,1657
-1,13,6,1.15385,2,1,2,1,2,104482,,6934,1000,2723,0.5,930,1062,0,1,12,8315,6330,,195.75,596,4622,0,6988,2639,55,25,1719,1342,43,5897,1382,1024,7222,1820,446,2246,153,6844,632,69
-1,0,19,,1,,1,,1,2409,,,532,,20,382,0,1,,0,,,7.66667,255.667,797.25,1781.33,1633,1122,109,12,319,128,258,612,130,103,132,242,922,99,171,65,8,52,418
-1,3,16,6.66667,1,2,1,0,1,65,,18335,1031,6,4.25,480,665,1,6,3,82683,59415,35.75,189.833,1003.25,5597,1089,5714,9,374,1137,211,11302,13,43,1407,7191,293,39,957,44,32,4,245,119
-1,13,6,0.769231,1,0,1,1,1,145683,,1506,466,333,0.5,397,1180,1,1,7,1926,1831,67,147,812,,2869,1083,4,7830,7073,3963,10410,34647,22636,22910,6377,207227,5928,876,34,1714,18414,3538,2
-1,11,8,2.09091,1,1,1,2,2,991,,8814,842,642,0.75,457,1057,0,2,11,12926,10647,28.6667,428,761,4604,5,7200,153,1251,148,9039,913,1824,8331,1392,4314,198,3093,12616,39253,5445,3046,138267,18809
-1,1,18,2,2,5,4,0,2,6214,,15674,12796,6,9.5,171,772,1,10,1,21427,,,226,1103,19413.2,17334,61,3,35,12,16,70,79,2,395,38,35,3,27,495,7,69,66,67
-1,9,10,1.33333,6,2,12,2,2,105309,,26789,3564,1133,1.1,847,1186,1,1,8,27110,27071,32.6667,,969.333,8158.75,211585,69465,15475,1454,138591,256662,153301,448320,49195,42848,1815,12497,102063,29004,5892,73582,27163,2944,41508
-1,14,5,1.21429,1,0,1,1,1,102355,,6848,560,53629,0.4,226,911,0,1,14,10023,9117,47,408,1530,,4,1480,67393,1682,19886,16,1523,1454,6087,2635,1,247591,147155,59210,1126,2785,11,1785,903
-1,5,14,2,1,2,2,1,1,1004,,6833,2451,3053,2.5,817,1399,3,0,5,10269,10269,35,258,1025.5,7604.75,9460,25,12,24,52896,4,7,6,13,4141,11,46,182,332,2622,16,64,547,127
-1,4,15,2.5,3,4,2,3,2,3529,,44738,6284,93,3.2,329,535,1,0,4,99451,17750,,172.5,877.4,11190.4,3408,1410,1103,1155,9,3048,50,54,282,1616,1134,2909,10,4467,14,67,952,4,275
-1,9,10,4.44444,2,4,1,4,2,13012,,14075,8051,7168,1.1,348,495,1,1,9,42033,11405,,209,911.4,22565.7,30157,32,6972,188,1120,1164,25,6247,45859,4145,79347,1596,101091,22781,154358,179575,36322,1266,3387
-1,15,4,3.53333,3,4,2,4,3,195641,,27073,1526,48,0.3125,153,430,1,1,15,58584,32635,,,1167.67,2602,21,9,179,274,294,579,848,2138,2936,1131,1588,1985,45,5594,1135,14745,159426,22836,54774
-1,19,0,3,,1,,3,,,,40807,,7,0.05,0,790,,0,19,73179,38376,,,,,0,8509,208,1540,15823,84853,20061,1551,132057,4561,10036,1774,28679,38684,303,9864,1679,61751,8719
-1,18,1,0.611111,0,1,0,1,1,5917,,17968,71,3972,0.105263,57,566,0,1,9,18645,40470,,71,,,6,47183,8954,42,15607,4221,4794,4012,18672,16189,2720,1414,176839,17141,33506,27473,938,5917,8847
-1,1,18,3,0,1,1,0,1,53,,13152,528,6,9.5,261,2523,1,1,1,22950,11192,26.75,134,876.75,1707,8,291102,448238,6,12,53,850,3,356,10,14,3,1213,5,8831,8,1361,16944,3
-1,16,3,2.4375,0,1,0,2,1,2897,,9162,237,178,0.235294,176,711,0,2,15,20939,4846,6,153,552,,5,10358,25617,14478,8501,100,8,8354,113,1418,6210,3872,381,8367,8912,24250,46204,10493,39695
-1,19,0,1.89474,,0,,1,,,,13317,,6323,0.05,0,182,,1,19,21443,12281,,,,,0,139,23,27,22,2580,51,192,12815,3089,2938,8976,852,141,182,3858,471,6832,3278
-1,7,12,1.42857,0,2,1,3,1,1946,,14801,709,61696,1.625,1123,1450,1,1,7,18583,25661,9,193.667,916,4226,0,1099,549,2660,34,28,9,167,774,1439,288,101,1129,206,4212,27371,30024,10,14585
-1,19,0,2.42105,,1,,1,,,,11029,,9,0.05,0,1067,,3,18,21182,7889,,,,,13,51267,11470,4373,150,133,93,41,1265,12788,1692,4110,74,2726,245,1343,1347,42,4208
-1,15,4,1.66667,1,0,1,1,1,82352,,8212,2259,12616,0.3125,1028,1005,0,1,14,11978,11959,,111,784,4071,0,68042,205,1494,13850,14778,61011,64239,48,8964,30002,2861,1006,5130,26480,2213,9333,1501,80745
-1,19,0,1,,0,,1,,,,19386,,283,0.05,0,277,,2,13,31717,63371,,,,,0,2841,311,4845,35488,1111,473,1311,73,7063,188,1344,5770,1075,10148,2118,1099,220,2435
-1,18,1,1.61111,0,0,0,1,1,8,,37169,551,163,0.105263,41,1411,0,3,18,41988,9830,,,551,,646,36208,9539,760,61,15231,5611,2831,121,822,69497,11792,91,35,123,973,5615,1419,17761
-1,0,19,,2,,2,,1,3243,,,506,,20,658,0,2,,0,,,12.4,239.125,860.333,1688.67,361311,72,24,14232,254,22,22,2522,118,1499,1958,13,946,7789,16,10,8085,4,12
-1,2,17,3,8,5,27,2,2,19217,,21099,3425,56,6,1353,2122,3,4,2,93236,93236,19,222.25,921,9084.17,71970,25,354397,140823,77741,914,94511,41728,4013,233205,53321,8926,41,1195,131,157,6737,140,29
-1,11,8,1.81818,0,0,0,1,1,317905,,3140,148,20,0.75,202,651,1,1,8,6044,4052,9.5,193.833,,,5821,41970,5813,11,7109,2742,8824,2602,345,5564,1518,8411,14440,2106,3556,119,602,2556,1081
-1,18,1,1.88889,1,2,0,2,2,1503,,13013,253,14683,0.105263,204,766,1,1,17,22609,28022,,253,,,155,21798,2476,1487,8616,1783,8256,1638,9857,4519,3159,1051,266,37170,10035,288,1605,2780,1503
-1,14,5,1.07143,0,1,0,1,1,161865,,5750,1662,65111,0.4,321,955,0,1,9,9612,6452,,102,519,7066,397474,26689,7711,19,4378,172,11,96514,204384,43230,289,15170,41663,38779,14880,7085,173,1377,57035
-1,6,13,2.33333,9,3,16,3,3,6731,,21082,2060,12035,2,1254,1238,3,1,6,39681,38331,33.5,296.4,493,6061,12,203,27,974,223,9,13,34,236,1235,20,193,938,1905,6982,56,45,58888,11460
-1,0,19,,1,,1,,1,76693,,,4983,,20,688,0,1,,0,,,9,175,1061.29,14477.2,1,35785,191625,2808,157017,110831,11,2726,7,227,1684,1274,5549,788,2035,4,15,1657,28586
-1,12,7,1.66667,1,3,1,3,1,146888,,7178,1710,64594,0.615385,1003,1484,1,1,12,12726,9652,38,258.667,806,5175,6799,5816,36079,18679,122901,91856,17413,117804,7738,116455,20511,214081,81836,5919,112981,72649,219,21127,3578
-1,15,4,2.33333,18,4,24,9,2,21,,19236,601,61,0.3125,632,205,1,0,15,32756,20867,14,,,1775,0,11159,104,181,15,9,64,7056,47,29,55,16,8,1310,1459,1291,4265,343,2407
-1,10,9,3.6,1,5,1,5,2,3201,,28721,2461,1405,0.909091,581,500,0,0,10,94038,73636,,,1087.33,3148,3357,1039,83,13,7003,468,182,11107,6994,1741,10115,117939,5809,1229,4686,23,22849,158455,9620
-1,2,17,1.5,1,3,1,0,2,539858,,13011,4039,408,6,724,1753,0,0,1,36980,466,1,,776,7398.12,15152,238727,30082,191837,83241,53241,1791,45649,86490,23026,34601,140981,100971,9973,1394,42035,11262,99185,68421
